decision_id,world_idx,r_a,r_b,delta_full
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,142,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,143,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,144,-10.0,-10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,145,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,146,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,147,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,148,10.0,-4.0,-14.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,149,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,150,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,151,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,152,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,153,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,154,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,155,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,156,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,157,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,158,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,159,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,160,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,161,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,162,4.0,10.0,6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,163,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,164,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,165,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,166,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,167,-4.0,-4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,168,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,169,4.0,10.0,6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,170,-4.0,10.0,14.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,171,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,172,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,173,-10.0,10.0,20.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,174,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,175,-4.0,-4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,176,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,177,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,178,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,179,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,180,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,181,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,182,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,183,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,184,-4.0,-4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,185,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,186,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,187,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,188,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,189,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,190,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,191,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,192,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,193,4.0,10.0,6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,194,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,195,-4.0,4.0,8.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,196,-4.0,4.0,8.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,197,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,198,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,199,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,200,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,201,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,202,-4.0,-4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,203,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,204,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,205,10.0,-10.0,-20.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,206,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,207,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,208,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,209,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,210,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,211,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,212,4.0,10.0,6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,213,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,214,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,215,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,216,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,217,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,218,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,219,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,220,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,221,4.0,10.0,6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,222,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,223,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,224,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,225,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,226,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,227,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,228,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,229,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,230,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,231,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,232,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,233,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,234,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,235,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,236,10.0,4.0,-6.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,237,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,238,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,239,-10.0,-10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,240,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,241,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,242,-4.0,4.0,8.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,243,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,244,4.0,4.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,245,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,246,-4.0,4.0,8.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,247,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,248,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,249,-4.0,10.0,14.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,250,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,251,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,252,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,253,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,254,10.0,10.0,0.0
2025-2025040821gm-00a9-0000-b7ac449d-06-s3-d8,255,10.0,10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,0,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,1,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,2,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,3,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,4,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,5,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,6,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,7,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,8,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,9,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,10,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,11,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,12,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,13,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,14,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,15,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,16,-4.0,10.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,17,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,18,10.0,4.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,19,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,20,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,21,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,22,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,23,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,24,-10.0,10.0,20.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,25,-10.0,10.0,20.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,26,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,27,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,28,10.0,10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,29,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,30,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,31,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,32,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,33,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,34,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,35,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,36,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,37,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,38,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,39,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,40,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,41,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,42,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,43,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,44,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,45,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,46,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,47,10.0,10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,48,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,49,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,50,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,51,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,52,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,53,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,54,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,55,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,56,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,57,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,58,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,59,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,60,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,61,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,62,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,63,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,64,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,65,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,66,10.0,4.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,67,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,68,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,69,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,70,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,71,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,72,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,73,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,74,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,75,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,76,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,77,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,78,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,79,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,80,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,81,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,82,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,83,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,84,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,85,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,86,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,87,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,88,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,89,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,90,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,91,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,92,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,93,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,94,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,95,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,96,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,97,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,98,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,99,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,100,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,101,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,102,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,103,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,104,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,105,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,106,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,107,-10.0,10.0,20.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,108,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,109,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,110,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,111,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,112,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,113,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,114,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,115,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,116,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,117,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,118,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,119,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,120,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,121,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,122,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,123,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,124,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,125,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,126,4.0,10.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,127,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,128,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,129,10.0,-4.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,130,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,131,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,132,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,133,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,134,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,135,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,136,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,137,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,138,10.0,-4.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,139,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,140,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,141,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,142,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,143,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,144,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,145,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,146,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,147,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,148,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,149,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,150,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,151,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,152,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,153,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,154,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,155,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,156,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,157,-4.0,4.0,8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,158,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,159,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,160,-4.0,10.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,161,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,162,4.0,4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,163,10.0,-4.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,164,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,165,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,166,-10.0,4.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,167,-4.0,-10.0,-6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,168,-10.0,10.0,20.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,169,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,170,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,171,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,172,-4.0,10.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,173,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,174,-4.0,10.0,14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,175,-10.0,-4.0,6.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,176,4.0,-4.0,-8.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,177,4.0,-10.0,-14.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,178,-10.0,-10.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,179,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,180,-4.0,-4.0,0.0
2025-2025041216gm-00a9-0000-3d010e8a-05-s0-d2,181,4.0,-10.0,-14.0
